,index,Dataset,expID,dumpPath,N,Architecture,FeatureLevel,ROIType,Slices,Aggregation,Augmentations,FSel,NFeatures,Clf,Clf_Parameters,Accuracy,AUC,Specificity,Sensitivity,Time_Overall
613,1143479,Liver,ad95069a771f9f80e0e277e20883916e,/home/aydin/results/radPretrained/results/Liver_ad95069a771f9f80e0e277e20883916e/1f38a58013757c97e071b42687b374e8.dump,186,ResNet50,Mid,ROI,All,Mean,None,LASSO,64,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7419354838709677,0.8153908418131359,0.7934782608695652,0.723404255319149,1.5195658206939697
614,1139754,Liver,b26b6e45f9e222b4ceff0cee360b43f1,/home/aydin/results/radPretrained/results/Liver_b26b6e45f9e222b4ceff0cee360b43f1/8db43dbf5597f91abf2be5cf92866305.dump,186,ResNet50,Mid,ROI,Max,Mean,None,Bhattacharyya,2,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.6989247311827957,0.7673450508788159,0.7391304347826086,0.7021276595744681,2.621560573577881
615,1153643,Liver,b3e11c01dbf3e0655c22878c3511441b,/home/aydin/results/radPretrained/results/Liver_b3e11c01dbf3e0655c22878c3511441b/fd5b502fbc1eb62509b50c7708c60b9b.dump,186,ResNet50,Mid,ROIchannel,All,Max,None,Anova,64,LogisticRegression,{'C': 0.0625},0.7043010752688172,0.7946345975948197,0.6630434782608696,0.8085106382978723,1.2639474868774414
616,1155068,Liver,2cd1ae2ac1a533560d2e4b34190cc301,/home/aydin/results/radPretrained/results/Liver_2cd1ae2ac1a533560d2e4b34190cc301/f57645203ef761c24ea3301645afcd9f.dump,186,ResNet50,Mid,ROIchannel,All,Mean,None,tScore,16,RBFSVM,"{'C': 1.0, 'gamma': 'auto'}",0.7096774193548387,0.7934204440333025,0.6956521739130435,0.7553191489361702,1.9302024841308594
617,1151384,Liver,de5a154749c83f7ed21208c968f13b1b,/home/aydin/results/radPretrained/results/Liver_de5a154749c83f7ed21208c968f13b1b/c98831e674d06c27c9685cfd2dff1d02.dump,186,ResNet50,Mid,ROIchannel,Max,Mean,None,tScore,64,RBFSVM,"{'C': 64.0, 'gamma': 'auto'}",0.6881720430107527,0.7963691026827012,0.782608695652174,0.6382978723404256,2.146338939666748
618,1148102,Liver,b478b9954aceeba999dcd09edcfe0bb1,/home/aydin/results/radPretrained/results/Liver_b478b9954aceeba999dcd09edcfe0bb1/86ec42d9ced9e03c9d45bee0e9a3f1ca.dump,186,ResNet50,Mid,ROIcut,All,Max,None,RF,64,RBFSVM,"{'C': 1.0, 'gamma': 'auto'}",0.6935483870967742,0.794981498612396,0.6630434782608696,0.7872340425531915,4.4304728507995605
619,1150983,Liver,8a5a46f0d3e211a9ceca632ee79c2f07,/home/aydin/results/radPretrained/results/Liver_8a5a46f0d3e211a9ceca632ee79c2f07/7e9065589fb431c3d7690e280e667180.dump,186,ResNet50,Mid,ROIcut,All,Mean,None,LASSO,64,LogisticRegression,{'C': 4.0},0.7258064516129032,0.8107076780758558,0.6956521739130435,0.8191489361702128,1.5646235942840576
620,1146212,Liver,619ca5681bb5351e95a93d0df625d141,/home/aydin/results/radPretrained/results/Liver_619ca5681bb5351e95a93d0df625d141/86ec42d9ced9e03c9d45bee0e9a3f1ca.dump,186,ResNet50,Mid,ROIcut,Max,Mean,None,RF,64,RBFSVM,"{'C': 1.0, 'gamma': 'auto'}",0.6989247311827957,0.7888529139685475,0.8586956521739131,0.6276595744680851,5.096176624298096
621,1125863,Liver,1ffd86da6552711bd2f55d7d879da66b,/home/aydin/results/radPretrained/results/Liver_1ffd86da6552711bd2f55d7d879da66b/c6eaeae6a8c69a2d3ae8dcb4c17f628e.dump,186,ResNet50,Top,ROI,All,Max,None,LASSO,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.6559139784946236,0.6954209065679927,0.6847826086956521,0.648936170212766,3.7009220123291016
622,1126653,Liver,8c4496173af09d89039811f5ed92f371,/home/aydin/results/radPretrained/results/Liver_8c4496173af09d89039811f5ed92f371/44536a4c442392977772c49a255f5424.dump,186,ResNet50,Top,ROI,All,Mean,None,LASSO,64,LogisticRegression,{'C': 1.0},0.6989247311827957,0.7402867715078632,0.6956521739130435,0.7021276595744681,3.365617275238037
623,1123649,Liver,f3d8d8b1e1e9153ccac6406aab117361,/home/aydin/results/radPretrained/results/Liver_f3d8d8b1e1e9153ccac6406aab117361/d5226f289d5dc4e195f81789c730a833.dump,186,ResNet50,Top,ROI,Max,Mean,None,tScore,64,NeuralNetwork,"{'layer_1': 16, 'layer_2': 64, 'layer_3': 4}",0.6397849462365591,0.6877890841813137,0.5869565217391304,0.7340425531914894,5.466390609741211
624,1137405,Liver,76677c50b147d7dc0c32f6cf09f69ce9,/home/aydin/results/radPretrained/results/Liver_76677c50b147d7dc0c32f6cf09f69ce9/cf9cff3205d90795a0c913918eb473c9.dump,186,ResNet50,Top,ROIchannel,All,Max,None,RF,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.6129032258064516,0.6866327474560592,0.6630434782608696,0.6276595744680851,5.743188142776489
625,1138312,Liver,6c9f11fc4f51bcd7bbf9be90044081d1,/home/aydin/results/radPretrained/results/Liver_6c9f11fc4f51bcd7bbf9be90044081d1/856d3323bac27eb5c844cf371ffc4fb3.dump,186,ResNet50,Top,ROIchannel,All,Mean,None,ET,64,RandomForest,{'n_estimators': 250},0.7043010752688172,0.7567067530064754,0.75,0.723404255319149,8.499954462051392
626,1135772,Liver,689da96c8b87612e255ad448c8839141,/home/aydin/results/radPretrained/results/Liver_689da96c8b87612e255ad448c8839141/1e627685d95e573163ff32440cac6ccf.dump,186,ResNet50,Top,ROIchannel,Max,Mean,None,Bhattacharyya,16,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.6290322580645161,0.6992368177613322,0.6739130434782609,0.648936170212766,4.1627891063690186
627,1130403,Liver,71de8b6a2dd4ba1593bcc0c8000e92c8,/home/aydin/results/radPretrained/results/Liver_71de8b6a2dd4ba1593bcc0c8000e92c8/e244ace2c4ad989fe3b06cda71dfbbd9.dump,186,ResNet50,Top,ROIcut,All,Max,None,tScore,2,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.7043010752688172,0.7587881591119334,0.75,0.7021276595744681,3.973209857940674
628,1133490,Liver,99b494a376ea585500eaf4a6cd9aedfc,/home/aydin/results/radPretrained/results/Liver_99b494a376ea585500eaf4a6cd9aedfc/d14003a4f92fff56e544a8f27de52113.dump,186,ResNet50,Top,ROIcut,All,Mean,None,tScore,64,RBFSVM,"{'C': 1.0, 'gamma': 'auto'}",0.6935483870967742,0.7688482886216466,0.7065217391304348,0.6914893617021277,4.399923801422119
629,1129439,Liver,303ddb7f7859efb4504e0b88806d5e68,/home/aydin/results/radPretrained/results/Liver_303ddb7f7859efb4504e0b88806d5e68/604456bb8d75c4c63f35b634c213abe3.dump,186,ResNet50,Top,ROIcut,Max,Mean,None,Anova,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 64}",0.6720430107526881,0.7564754856614246,0.6847826086956521,0.723404255319149,2.301025152206421
630,1175727,Liver,26bc774ab5d7388fd7829c3e0a1590eb,/home/aydin/results/radPretrained/results/Liver_26bc774ab5d7388fd7829c3e0a1590eb/efb23b5b6957d5aaa56c52cbd3d47d6e.dump,186,VGG19,Mid,ROI,All,Max,None,Bhattacharyya,32,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.6827956989247311,0.7235777058279371,0.6847826086956521,0.7021276595744681,1.227302074432373
631,1178887,Liver,cd88370855842a342baf6e30ebf6272c,/home/aydin/results/radPretrained/results/Liver_cd88370855842a342baf6e30ebf6272c/eefc74d946bb2da86921c18450777887.dump,186,VGG19,Mid,ROI,All,Mean,None,Bhattacharyya,64,RBFSVM,"{'C': 16.0, 'gamma': 'auto'}",0.6720430107526881,0.7547987974098056,0.6739130434782609,0.7021276595744681,0.954852819442749
632,1173837,Liver,2a5992e681ac479f1f63593917f612d0,/home/aydin/results/radPretrained/results/Liver_2a5992e681ac479f1f63593917f612d0/efb23b5b6957d5aaa56c52cbd3d47d6e.dump,186,VGG19,Mid,ROI,Max,Mean,None,Bhattacharyya,32,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7258064516129032,0.7556660499537465,0.6847826086956521,0.776595744680851,1.2750918865203857
633,1187359,Liver,5c16a49b35d182f52e7093d2ccc3abf5,/home/aydin/results/radPretrained/results/Liver_5c16a49b35d182f52e7093d2ccc3abf5/22f2eda1264dcd3e3bf9a6d161993fcd.dump,186,VGG19,Mid,ROIchannel,All,Max,None,LASSO,16,RandomForest,{'n_estimators': 50},0.7526881720430108,0.8021507863089731,0.8152173913043479,0.7127659574468085,1.682657241821289
634,1189684,Liver,b47776c4b5a20771dc20f696a09a1004,/home/aydin/results/radPretrained/results/Liver_b47776c4b5a20771dc20f696a09a1004/235adee62e92c49145a6e0b010064b41.dump,186,VGG19,Mid,ROIchannel,All,Mean,None,LASSO,64,LogisticRegression,{'C': 0.0625},0.7043010752688172,0.7945189639222942,0.8043478260869565,0.648936170212766,0.7159433364868164
635,1185792,Liver,65998c3a27a6ce71f1423e08b3cb8a5d,/home/aydin/results/radPretrained/results/Liver_65998c3a27a6ce71f1423e08b3cb8a5d/8eaac0b9e7eaff506cfb765d100c2c42.dump,186,VGG19,Mid,ROIchannel,Max,Mean,None,ET,2,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 64}",0.5053763440860215,0.7796022201665124,0.7391304347826086,0.7340425531914894,3.282747983932495
636,1183006,Liver,ea79a36daf54087432d47ea43fdae92f,/home/aydin/results/radPretrained/results/Liver_ea79a36daf54087432d47ea43fdae92f/f8511cb9b9a2bba1a6f2921f8d3e3fd6.dump,186,VGG19,Mid,ROIcut,All,Max,None,ET,64,RandomForest,{'n_estimators': 125},0.7365591397849462,0.8098982423681776,0.75,0.7340425531914894,5.3789286613464355
637,1183169,Liver,ad8ebe9fffd81bf3aa957427bf8e685c,/home/aydin/results/radPretrained/results/Liver_ad8ebe9fffd81bf3aa957427bf8e685c/1f38a58013757c97e071b42687b374e8.dump,186,VGG19,Mid,ROIcut,All,Mean,None,LASSO,64,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7311827956989247,0.8103607770582794,0.7717391304347826,0.723404255319149,0.8817708492279053
638,1179550,Liver,12071585458c23b64bc3b0bb3891eb2b,/home/aydin/results/radPretrained/results/Liver_12071585458c23b64bc3b0bb3891eb2b/bc516620ccc736135ed7d131cb91e50d.dump,186,VGG19,Mid,ROIcut,Max,Mean,None,tScore,64,RBFSVM,"{'C': 4.0, 'gamma': 'auto'}",0.7419354838709677,0.799491211840888,0.7282608695652174,0.7659574468085106,1.7361881732940674
639,1160339,Liver,27b8d7ba0a233f7215fcf9bb37f45748,/home/aydin/results/radPretrained/results/Liver_27b8d7ba0a233f7215fcf9bb37f45748/1f5b9bb74baa833e99d8c74c262732fb.dump,186,VGG19,Top,ROI,All,Max,None,LASSO,16,LogisticRegression,{'C': 0.0625},0.7096774193548387,0.8172987974098056,0.6847826086956521,0.7978723404255319,0.7154731750488281
640,1161153,Liver,3196742c8dd44f7ea9624aca002ff422,/home/aydin/results/radPretrained/results/Liver_3196742c8dd44f7ea9624aca002ff422/de323970e2024a503628085d377ac94f.dump,186,VGG19,Top,ROI,All,Mean,None,LASSO,32,RandomForest,{'n_estimators': 125},0.6935483870967742,0.7829555966697502,0.6413043478260869,0.7872340425531915,3.4364140033721924
641,1157313,Liver,e9ade327fc138209c235703dec747c84,/home/aydin/results/radPretrained/results/Liver_e9ade327fc138209c235703dec747c84/4d52196f2c9fea85604a9442b455bdd4.dump,186,VGG19,Top,ROI,Max,Mean,None,ET,64,RandomForest,{'n_estimators': 50},0.6881720430107527,0.73618177613321,0.6304347826086957,0.776595744680851,2.893960475921631
642,1171797,Liver,8240840186d18e8b8a0a4268d27a1b72,/home/aydin/results/radPretrained/results/Liver_8240840186d18e8b8a0a4268d27a1b72/f3ef49824ace4c8d19d29bd950b21f9b.dump,186,VGG19,Top,ROIchannel,All,Max,None,tScore,32,RandomForest,{'n_estimators': 250},0.6827956989247311,0.7788506012950971,0.6304347826086957,0.8191489361702128,5.491830587387085
643,1172135,Liver,bd368be087e026b24860fefa6f138d68,/home/aydin/results/radPretrained/results/Liver_bd368be087e026b24860fefa6f138d68/4f45c0def6d64fa86a77c09bea94b2dc.dump,186,VGG19,Top,ROIchannel,All,Mean,None,tScore,32,RandomForest,{'n_estimators': 125},0.7204301075268817,0.8112280296022202,0.7282608695652174,0.776595744680851,3.7194230556488037
644,1168891,Liver,acf58a07ff680ed41efe87cad33ce290,/home/aydin/results/radPretrained/results/Liver_acf58a07ff680ed41efe87cad33ce290/26aadf8ecffc2da2b72a3a3f92f441bf.dump,186,VGG19,Top,ROIchannel,Max,Mean,None,RF,8,RandomForest,{'n_estimators': 250},0.7311827956989247,0.7708718778908419,0.7934782608695652,0.7127659574468085,6.760878324508667
645,1164832,Liver,e1d4ab57cbc6f71f6c0c46c8a63f207b,/home/aydin/results/radPretrained/results/Liver_e1d4ab57cbc6f71f6c0c46c8a63f207b/cc3fe0e2f95f887ed920d7674e61ee90.dump,186,VGG19,Top,ROIcut,All,Max,None,Bhattacharyya,4,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 16}",0.6881720430107527,0.759713228492137,0.6956521739130435,0.7340425531914894,1.7130632400512695
646,1166885,Liver,f7bdca547fc53b293d4de4008c23e7be,/home/aydin/results/radPretrained/results/Liver_f7bdca547fc53b293d4de4008c23e7be/8f81fd687eaadac977068a667ce0393e.dump,186,VGG19,Top,ROIcut,All,Mean,None,ET,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.6935483870967742,0.7570536540240519,0.75,0.6595744680851063,3.473646640777588
647,1164118,Liver,0efb32f0e64652304baf42cf6a559213,/home/aydin/results/radPretrained/results/Liver_0efb32f0e64652304baf42cf6a559213/fed69cab5ebda5cb7e5fcbe9303b58e1.dump,186,VGG19,Top,ROIcut,Max,Mean,None,Bhattacharyya,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.6129032258064516,0.7077937095282145,0.6521739130434783,0.6382978723404256,1.6673426628112793
648,1346225,Melanoma,907349063a649702578a23baca48a332,/home/aydin/results/radPretrained/results/Melanoma_907349063a649702578a23baca48a332/9abbcf4b116aa71918233f4314800615.dump,97,DenseNet169,Mid,ROI,All,Max,None,LASSO,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 16}",0.6804123711340206,0.7253401360544218,0.6326530612244898,0.7916666666666666,1.5229411125183105
649,1349300,Melanoma,58b50a2427c42cb52ffd797d4d056f45,/home/aydin/results/radPretrained/results/Melanoma_58b50a2427c42cb52ffd797d4d056f45/edf4af1ec91c9e759f9d06f683f2cfc7.dump,97,DenseNet169,Mid,ROI,All,Mean,None,LASSO,4,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 16}",0.6701030927835051,0.8048469387755104,0.7551020408163265,0.8541666666666666,1.2831602096557617
650,1344684,Melanoma,01815e9a7a486257b08746be50bc0dac,/home/aydin/results/radPretrained/results/Melanoma_01815e9a7a486257b08746be50bc0dac/7cad975dc30d28a7fd96f8ecd38c5051.dump,97,DenseNet169,Mid,ROI,Max,Mean,None,LASSO,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 16}",0.5154639175257731,0.6930272108843538,0.7346938775510203,0.6041666666666666,1.063467025756836
651,1358258,Melanoma,d94d9e75eba45775de7cf65aae523137,/home/aydin/results/radPretrained/results/Melanoma_d94d9e75eba45775de7cf65aae523137/02cb733ca6d1451a5dcb719633660b91.dump,97,DenseNet169,Mid,ROIchannel,All,Max,None,ET,32,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 64}",0.6185567010309279,0.6845238095238095,0.5714285714285714,0.7708333333333334,2.709775686264038
652,1360400,Melanoma,e9694abd2f6e0d2706b0ba1f435b4f81,/home/aydin/results/radPretrained/results/Melanoma_e9694abd2f6e0d2706b0ba1f435b4f81/ac38e59c27ce9ae23f6dcc7d5cc25412.dump,97,DenseNet169,Mid,ROIchannel,All,Mean,None,RF,32,LogisticRegression,{'C': 64.0},0.6391752577319587,0.6964285714285714,0.6122448979591837,0.7291666666666666,3.2631301879882812
653,1356911,Melanoma,a117d3d31c513eb1dd81cdd818fd1ba6,/home/aydin/results/radPretrained/results/Melanoma_a117d3d31c513eb1dd81cdd818fd1ba6/955f05ce7f919221e55f012f15bf43c0.dump,97,DenseNet169,Mid,ROIchannel,Max,Mean,None,Anova,8,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 64}",0.7216494845360825,0.7287414965986394,0.7755102040816326,0.6875,1.183741807937622
654,1351550,Melanoma,f20e14daad5c2dacccd2dd667f7e0b6e,/home/aydin/results/radPretrained/results/Melanoma_f20e14daad5c2dacccd2dd667f7e0b6e/54dfd3cc6ffee6cf745a1991d6b52d55.dump,97,DenseNet169,Mid,ROIcut,All,Max,None,Anova,32,LogisticRegression,{'C': 16.0},0.6494845360824743,0.6879251700680272,0.6122448979591837,0.6875,0.969660758972168
655,1353956,Melanoma,a3fc92a03c705520ef69b9ce459d55e1,/home/aydin/results/radPretrained/results/Melanoma_a3fc92a03c705520ef69b9ce459d55e1/031372f689c6efd484cca635b8bfb44b.dump,97,DenseNet169,Mid,ROIcut,All,Mean,None,Anova,1,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 4}",0.5051546391752577,0.6981292517006803,0.653061224489796,0.6666666666666666,0.8797972202301025
656,1349764,Melanoma,d6bde0566565da4af8c060fc168841df,/home/aydin/results/radPretrained/results/Melanoma_d6bde0566565da4af8c060fc168841df/b0d49aa51ef00f4c097d11647f9d7b64.dump,97,DenseNet169,Mid,ROIcut,Max,Mean,None,LASSO,16,RBFSVM,"{'C': 64.0, 'gamma': 'auto'}",0.7010309278350515,0.7440476190476191,0.7142857142857143,0.7291666666666666,1.1365151405334473
657,1329553,Melanoma,aa8f70ff7b8c4139ffbe5cdf07498bd6,/home/aydin/results/radPretrained/results/Melanoma_aa8f70ff7b8c4139ffbe5cdf07498bd6/81aadd8f2926fb23668dee2da3320cf9.dump,97,DenseNet169,Top,ROI,All,Max,None,tScore,8,RBFSVM,"{'C': 1.0, 'gamma': 'auto'}",0.7010309278350515,0.7538265306122449,0.7551020408163265,0.6875,3.7491557598114014
658,1331581,Melanoma,76b2b8e675d2d8ea29650c13b66fc141,/home/aydin/results/radPretrained/results/Melanoma_76b2b8e675d2d8ea29650c13b66fc141/f39f973df57c8a797ae8d29b72942dd7.dump,97,DenseNet169,Top,ROI,All,Mean,None,RF,16,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 64}",0.6701030927835051,0.7202380952380952,0.6938775510204082,0.6666666666666666,5.588147878646851
659,1327729,Melanoma,bec2b30801247c5ab29ba4f6d9e96342,/home/aydin/results/radPretrained/results/Melanoma_bec2b30801247c5ab29ba4f6d9e96342/758aa60a99faa7e902cc6b815c6a7c0f.dump,97,DenseNet169,Top,ROI,Max,Mean,None,tScore,32,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 4}",0.5051546391752577,0.6656037414965987,0.6734693877551021,0.6458333333333334,3.8522696495056152
660,1340616,Melanoma,d3c200602d2c7154f046f267cdd941e7,/home/aydin/results/radPretrained/results/Melanoma_d3c200602d2c7154f046f267cdd941e7/396bccf80bd107d1aed2c4210217810b.dump,97,DenseNet169,Top,ROIchannel,All,Max,None,Anova,1,NeuralNetwork,"{'layer_1': 16, 'layer_2': 16, 'layer_3': 64}",0.7010309278350515,0.7636054421768708,0.653061224489796,0.7916666666666666,2.029529571533203
661,1343655,Melanoma,335c1dc754b2c23b73b85d8ee56ba385,/home/aydin/results/radPretrained/results/Melanoma_335c1dc754b2c23b73b85d8ee56ba385/f51d7a1d60e51ad58fd7a11cce917f00.dump,97,DenseNet169,Top,ROIchannel,All,Mean,None,tScore,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 64, 'layer_3': 16}",0.6597938144329897,0.7189625850340134,0.7346938775510203,0.6041666666666666,4.771953582763672
662,1339944,Melanoma,2e96fcdf3637f32a366f9abd3cb09c99,/home/aydin/results/radPretrained/results/Melanoma_2e96fcdf3637f32a366f9abd3cb09c99/5b42f7870fd20cc674d378b34ddf4529.dump,97,DenseNet169,Top,ROIchannel,Max,Mean,None,tScore,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 64, 'layer_3': 16}",0.7010309278350515,0.7404336734693878,0.6938775510204082,0.7291666666666666,4.360649108886719
663,1335824,Melanoma,a519408bc7ddcc8cc058eb0679fb5b1a,/home/aydin/results/radPretrained/results/Melanoma_a519408bc7ddcc8cc058eb0679fb5b1a/c714f8bf74ac8c211c7333cda627e6ae.dump,97,DenseNet169,Top,ROIcut,All,Max,None,Bhattacharyya,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 4, 'layer_3': 64}",0.5979381443298969,0.6602891156462586,0.7346938775510203,0.5833333333333334,2.8769681453704834
664,1336948,Melanoma,07409019baede18e2712ae3d5d09988f,/home/aydin/results/radPretrained/results/Melanoma_07409019baede18e2712ae3d5d09988f/66bd19b4239839404bdf6c37bb5fef78.dump,97,DenseNet169,Top,ROIcut,All,Mean,None,Bhattacharyya,64,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.5051546391752577,0.6809098639455783,0.5918367346938775,0.6875,3.4809844493865967
665,1332759,Melanoma,7f877a17977c5cd0c5743555682c99b6,/home/aydin/results/radPretrained/results/Melanoma_7f877a17977c5cd0c5743555682c99b6/db98c16ac285ac981d25de2d01741436.dump,97,DenseNet169,Top,ROIcut,Max,Mean,None,LASSO,32,LogisticRegression,{'C': 4.0},0.6907216494845361,0.7453231292517006,0.7959183673469388,0.6666666666666666,2.556800603866577
666,1244061,Melanoma,8474bc15a1a79ac91f690937807b5868,/home/aydin/results/radPretrained/results/Melanoma_8474bc15a1a79ac91f690937807b5868/6834070d38bf2e559c92262e020aea3e.dump,97,ResNet18,Mid,ROI,All,Max,None,LASSO,8,NeuralNetwork,"{'layer_1': 64, 'layer_2': 4, 'layer_3': 64}",0.6597938144329897,0.6915391156462586,0.7755102040816326,0.6041666666666666,0.8461599349975586
667,1245877,Melanoma,4ad04692bb21ef532fe90141a3ab2904,/home/aydin/results/radPretrained/results/Melanoma_4ad04692bb21ef532fe90141a3ab2904/a4a808ea2be46d003ed158c84bc754cd.dump,97,ResNet18,Mid,ROI,All,Mean,None,RF,64,NeuralNetwork,"{'layer_1': 64, 'layer_2': 16, 'layer_3': 16}",0.6597938144329897,0.6577380952380952,0.653061224489796,0.6666666666666666,2.232224464416504
668,1242246,Melanoma,ffd68cb28f6b075a787a6ce8a7f48f7b,/home/aydin/results/radPretrained/results/Melanoma_ffd68cb28f6b075a787a6ce8a7f48f7b/acf4ff37bc9baeadddfc6dc3a2a525d6.dump,97,ResNet18,Mid,ROI,Max,Mean,None,tScore,4,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.6185567010309279,0.6789965986394558,0.7959183673469388,0.5625,1.183964729309082
669,1256017,Melanoma,feda2d2e7c7e11d1c6473480db6b9add,/home/aydin/results/radPretrained/results/Melanoma_feda2d2e7c7e11d1c6473480db6b9add/08574a39fcab52645025fe924bc4497a.dump,97,ResNet18,Mid,ROIchannel,All,Max,None,LASSO,1,RBFSVM,"{'C': 64.0, 'gamma': 'auto'}",0.6907216494845361,0.6568877551020408,0.5918367346938775,0.7916666666666666,0.5729794502258301
670,1258721,Melanoma,f0ce35f39272f374c250d0c625638905,/home/aydin/results/radPretrained/results/Melanoma_f0ce35f39272f374c250d0c625638905/3bcc1e4c64b7a63b3ce8d055e9997c0a.dump,97,ResNet18,Mid,ROIchannel,All,Mean,None,tScore,16,NeuralNetwork,"{'layer_1': 4, 'layer_2': 16, 'layer_3': 16}",0.5876288659793815,0.6753826530612245,0.7142857142857143,0.6041666666666666,1.3209996223449707
671,1253375,Melanoma,ad1799b91804232a3478ab5db6cb821c,/home/aydin/results/radPretrained/results/Melanoma_ad1799b91804232a3478ab5db6cb821c/b1145a411005e16d784c096054798ab8.dump,97,ResNet18,Mid,ROIchannel,Max,Mean,None,Anova,32,NeuralNetwork,"{'layer_1': 16, 'layer_2': 4, 'layer_3': 16}",0.6185567010309279,0.6428571428571428,0.7551020408163265,0.6041666666666666,0.596874475479126
